kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species common name,subspecies author,subspecies source,subspecies common name
Plantae,,,,,,,,,,,,,,
Plantae,Bryophyta,,,,,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,,,,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeobryales,,,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeobryales,Andreaeobryaceae,,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeobryales,Andreaeobryaceae,Andreaeobryum,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeobryales,Andreaeobryaceae,Andreaeobryum,macrosporum,,,"Steere & B. M. Murray, 1976",https://www.catalogueoflife.org/data/taxon/66N9R,Andreaeobryum,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,,,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,,,,,,,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,appendiculata,,,"W. P. Schimper in B.S.G., 1855",https://www.catalogueoflife.org/data/taxon/66MXK,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,novae-zealandiae,,,"R. Brown ter, 1893",https://www.catalogueoflife.org/data/taxon/DQRZ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,pseudosubulata,,,"C. Müller, 1864",https://www.catalogueoflife.org/data/taxon/DQSB,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,planinervia,,,"Lindberg ex G. Roth, 1911",https://www.catalogueoflife.org/data/taxon/DQS9,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,pilifera,,,"Herzog ex Thériot, 1937",https://www.catalogueoflife.org/data/taxon/DQS8,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,peruviana,,,"Brotherus, 1920",https://www.catalogueoflife.org/data/taxon/DQS7,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,patagonica,,,"Dusén, 1903",https://www.catalogueoflife.org/data/taxon/DQS6,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,parallela,,,"C. Müller, 1883",https://www.catalogueoflife.org/data/taxon/DQS5,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,pachyphylla,,,"Brotherus, 1901",https://www.catalogueoflife.org/data/taxon/DQS4,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,opaca,,,"Cardot ex G. Roth, 1911",https://www.catalogueoflife.org/data/taxon/DQS3,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,obovata,,,"Thedenius, 1849",https://www.catalogueoflife.org/data/taxon/DQS2,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,nivalis,,,"W. J. Hooker, 1811",https://www.catalogueoflife.org/data/taxon/DQRY,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,remotifolia,,,"Dusén, 1903",https://www.catalogueoflife.org/data/taxon/DQSD,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,nitida,,,"J. D. Hooker & Wilson, 1844",https://www.catalogueoflife.org/data/taxon/DQRX,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,mutabilis,,,"J. D. Hooker & Wilson, 1844",https://www.catalogueoflife.org/data/taxon/DQRW,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,morrisonensis,,,"Noguchi, 1936",https://www.catalogueoflife.org/data/taxon/DQRV,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,mildbraedii,,,"Brotherus, 1910",https://www.catalogueoflife.org/data/taxon/DQRT,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,microvaginata,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/DQRS,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,microphylla,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/DQRR,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,megistospora,,,"B. M. Murray, 1987",https://www.catalogueoflife.org/data/taxon/DQRQ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,marginata,,,"J. D. Hooker & Wilson, 1844",https://www.catalogueoflife.org/data/taxon/DQRP,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,lorentziana,,,"C. Müller, 1879",https://www.catalogueoflife.org/data/taxon/DQRN,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,likiangensis,,,"Chen Pan-chieh & Wan Thung-ling, 1958",https://www.catalogueoflife.org/data/taxon/DQRM,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,regularis,,,"C. Müller in Neumayer, 1890",https://www.catalogueoflife.org/data/taxon/DQSC,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,robusta,,,"Brotherus, 1912",https://www.catalogueoflife.org/data/taxon/DQSF,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,laxifolia,,,"J. D. Hooker & Wilson, 1844",https://www.catalogueoflife.org/data/taxon/DQRK,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,tasmanica,,,"Rodway, 1916",https://www.catalogueoflife.org/data/taxon/DQSV,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,willii,,,"C. Müller in Neumayer, 1890",https://www.catalogueoflife.org/data/taxon/DQT7,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,wangiana,,,"Chen Pan-chieh in Chen Pan-chieh & Wan, T.-l., 1958",https://www.catalogueoflife.org/data/taxon/DQT6,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,vulcanica,,,"Lorentz, 1864",https://www.catalogueoflife.org/data/taxon/DQT5,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,viridis,,,"C. Müller in Neumayer, 1890",https://www.catalogueoflife.org/data/taxon/DQT4,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,vilocensis,,,"Brotherus, 1916",https://www.catalogueoflife.org/data/taxon/DQT3,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,vaginalis,,,"Herzog in Donat, 1936",https://www.catalogueoflife.org/data/taxon/DQT2,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,urophylla,,,"H. Robinson in H. Robinson, Holm-Nielsen & Lojtnant, 1977",https://www.catalogueoflife.org/data/taxon/DQSZ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,turgescens,,,"W. P. Schimper ex C. Müller, 1851",https://www.catalogueoflife.org/data/taxon/DQSY,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,tunariensis,,,"Brotherus, 1916",https://www.catalogueoflife.org/data/taxon/DQSX,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,tsaratananae,,,"Thériot, 1926",https://www.catalogueoflife.org/data/taxon/DQSW,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,subulata,,,"Harvey in W. J. Hooker, 1840",https://www.catalogueoflife.org/data/taxon/DQST,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,rothii,,,"Weber & D. Mohr, 1807",https://www.catalogueoflife.org/data/taxon/DQSG,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,subremotifolia,,,"Dixon, 1920",https://www.catalogueoflife.org/data/taxon/DQSS,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,subfluitans,,,"C. Müller, 1929",https://www.catalogueoflife.org/data/taxon/DQSR,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,striata,,,"Mitten, 1869",https://www.catalogueoflife.org/data/taxon/DQSQ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,squarrosofiliformis,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/DQSP,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,spurioalpina,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/DQSN,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,sinuosa,,,"B. M. Murray, 1986 [1987]",https://www.catalogueoflife.org/data/taxon/DQSM,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,seriata,,,"G. Roth, 1911",https://www.catalogueoflife.org/data/taxon/DQSL,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,semisquarrosa,,,"C. Müller, 1879",https://www.catalogueoflife.org/data/taxon/DQSK,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,schofieldiana,,,"B. M. Murray, 1987",https://www.catalogueoflife.org/data/taxon/DQSJ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,rupestris,,,"Hedwig, 1801",https://www.catalogueoflife.org/data/taxon/DQSH,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,leiophylla,,,"Cardot ex G. Roth, 1913",https://www.catalogueoflife.org/data/taxon/DQRL,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,latinervis,,,"E. B. Bartram in Roivainen, 1937",https://www.catalogueoflife.org/data/taxon/DQRJ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,depressinervis,,,"Cardot, 1900",https://www.catalogueoflife.org/data/taxon/66MXL,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,amblyophylla,,,"C. Müller ex Brotherus, 1895",https://www.catalogueoflife.org/data/taxon/DQQ7,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,blyttii,,,"W. P. Schimper in B.S.G., 1855",https://www.catalogueoflife.org/data/taxon/DQQJ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,bistratosa,,,"Magill, 1981 [1982]",https://www.catalogueoflife.org/data/taxon/DQQH,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,barbuloides,,,"Brotherus, 1916",https://www.catalogueoflife.org/data/taxon/DQQG,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,australis,,,"F. Müller ex Mitten, 1856",https://www.catalogueoflife.org/data/taxon/DQQF,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,asperula,,,"Mitten, 1859",https://www.catalogueoflife.org/data/taxon/DQQD,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,arthuriana,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/DQQC,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,arachnoidea,,,"C. Müller, 1879",https://www.catalogueoflife.org/data/taxon/DQQB,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,apiculata,,,"R. Brown ter, 1893",https://www.catalogueoflife.org/data/taxon/DQQ9,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,angustifolia,,,"Brotherus, 1916",https://www.catalogueoflife.org/data/taxon/DQQ8,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,alpina,,,"Hedwig, 1801",https://www.catalogueoflife.org/data/taxon/DQQ6,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,brevipes,,,"Spruce, 1861",https://www.catalogueoflife.org/data/taxon/DQQL,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,alpestris,,,"W. P. Schimper in B.S.G., 1855",https://www.catalogueoflife.org/data/taxon/DQQ5,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,acutifolia,,,"J. D. Hooker & Wilson, 1844",https://www.catalogueoflife.org/data/taxon/DQQ4,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,acuminata,,,"Mitten in J. D. Hooker & Wilson, 1859",https://www.catalogueoflife.org/data/taxon/DQQ3,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,pseudomutabilis,,,"Dusén, 1903",https://www.catalogueoflife.org/data/taxon/66N9Q,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,heinemannii,,,"Hampe & C. Müller, 1846",https://www.catalogueoflife.org/data/taxon/66N9L,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,atlantica,,,"Dixon in Christophersen, 1960",https://www.catalogueoflife.org/data/taxon/66N9K,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,taiwanensis,,,"Chiang Tzen-yuh, 1998",https://www.catalogueoflife.org/data/taxon/66MY3,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,mitchellii,,,"Brotherus & Dixon, 1912",https://www.catalogueoflife.org/data/taxon/66MY2,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,rigida,,,"Wilson in Mitten, 1859",https://www.catalogueoflife.org/data/taxon/66MXR,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,julicaulis,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/66MXQ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,borbonica,,,"Bescherelle, 1880",https://www.catalogueoflife.org/data/taxon/DQQK,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,camerunensis,,,"Richards, 1952",https://www.catalogueoflife.org/data/taxon/DQQM,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,lanceolata,,,"Dusén ex G. Roth, 1910",https://www.catalogueoflife.org/data/taxon/DQRH,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,fragilis,,,"C. Müller, 1879",https://www.catalogueoflife.org/data/taxon/DQR4,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,kilimandscharica,,,"Paris, 1894",https://www.catalogueoflife.org/data/taxon/DQRG,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,karsteniana,,,"C. Müller, 1874",https://www.catalogueoflife.org/data/taxon/DQRF,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,javanica,,,"J. Fröhlich, 1955",https://www.catalogueoflife.org/data/taxon/DQRD,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,indica,,,"Mitten, 1859",https://www.catalogueoflife.org/data/taxon/DQRC,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,huttonii,,,"R. Brown ter, 1893",https://www.catalogueoflife.org/data/taxon/DQRB,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,hartmanii,,,"Thedenius, 1849",https://www.catalogueoflife.org/data/taxon/DQR9,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,gibbosa,,,"R. Brown ter, 1893",https://www.catalogueoflife.org/data/taxon/DQR8,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,gainii,,,"Cardot, 1911",https://www.catalogueoflife.org/data/taxon/DQR7,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,fuegiana,,,"S. W. Greene, 1972 [1973]",https://www.catalogueoflife.org/data/taxon/DQR6,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,frigida,,,"Hübener, 1834",https://www.catalogueoflife.org/data/taxon/DQR5,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,flexuosa,,,"R. Brown ter, 1893",https://www.catalogueoflife.org/data/taxon/DQR3,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,cockaynei,,,"R. Brown ter, 1893",https://www.catalogueoflife.org/data/taxon/DQQN,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,flabellata,,,"C. Müller, 1883",https://www.catalogueoflife.org/data/taxon/DQR2,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,firma,,,"C. Müller, 1888",https://www.catalogueoflife.org/data/taxon/DQQZ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,filamentosa,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/DQQY,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,erythrodictyon,,,"Herzog, 1909",https://www.catalogueoflife.org/data/taxon/DQQX,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,erubescens,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/DQQW,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,dissitifolia,,,"Brotherus, 1916",https://www.catalogueoflife.org/data/taxon/DQQV,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,densifolia,,,"Mitten, 1859",https://www.catalogueoflife.org/data/taxon/DQQT,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,cucullata,,,"Dixon in Herzog, 1935",https://www.catalogueoflife.org/data/taxon/DQQR,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,crassinervia,,,"Bruch, 1832",https://www.catalogueoflife.org/data/taxon/DQQQ,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,commutata,,,"Limpricht, 1883",https://www.catalogueoflife.org/data/taxon/DQQP,Andreaea,,,
Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,wilsonii,,,"J. D. Hooker, 1844",https://www.catalogueoflife.org/data/taxon/DQT8,Andreaea,,,
Plantae,Bryophyta,Bryopsida,,,,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,,,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Benitotania,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Benitotania,elimbata,,,"H. Akiyama, Yamaguchi & Suleiman in H. Akiyama et al., 2003",https://www.catalogueoflife.org/data/taxon/LH9B,Benitotania,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Callicostellopsis,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Callicostellopsis,meridiensis,,,"Brotherus, 1907",https://www.catalogueoflife.org/data/taxon/PNRP,Callicostellopsis,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Catharomnion,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Catharomnion,ciliatum,,,"Wilson in J. D. Hooker, 1855",https://www.catalogueoflife.org/data/taxon/5XG2J,Catharomnion,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,acuminatum,,,"E. B. Bartram, 1953",https://www.catalogueoflife.org/data/taxon/ZMFX,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,epiphyllum,,,"C. Müller, 1874",https://www.catalogueoflife.org/data/taxon/ZMFY,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,goebelii,,,"C. Müller, 1897",https://www.catalogueoflife.org/data/taxon/ZMFZ,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,patrisiae,,,"C. Müller, 1874",https://www.catalogueoflife.org/data/taxon/ZMG2,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,phragmidiaceum,,,"C. Müller, 1897",https://www.catalogueoflife.org/data/taxon/ZMG3,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,saprophilum,,,"Brotherus, 1921",https://www.catalogueoflife.org/data/taxon/ZMG4,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,scabrisetum,,,"E. B. Bartram, 1946",https://www.catalogueoflife.org/data/taxon/ZMG5,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,sintenisii,,,"C. Müller, 1898",https://www.catalogueoflife.org/data/taxon/ZMG6,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,tenellum,,,"C. Müller, 1897",https://www.catalogueoflife.org/data/taxon/ZMG7,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Crossomitrium,wallisii,,,"C. Müller, 1875",https://www.catalogueoflife.org/data/taxon/ZMG8,Crossomitrium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Distichophyllidium,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Distichophyllidium,africanum,,,"Demaret & Potier de la Varde, 1955",https://www.catalogueoflife.org/data/taxon/36XMV,Distichophyllidium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Distichophyllidium,antarense,,,"Zanten, 1964",https://www.catalogueoflife.org/data/taxon/36XMW,Distichophyllidium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Distichophyllidium,jungermanniaceum,,,"C. Müller ex Fleischer, 1908",https://www.catalogueoflife.org/data/taxon/36XMX,Distichophyllidium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Distichophyllidium,muticum,,,"Brotherus & Paris, 1911",https://www.catalogueoflife.org/data/taxon/36XMY,Distichophyllidium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Distichophyllidium,nymanianum,,,"Fleischer, 1908",https://www.catalogueoflife.org/data/taxon/36XMZ,Distichophyllidium,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,,,,,,,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,affine,,,"C. Müller, 1848",https://www.catalogueoflife.org/data/taxon/3TCKX,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,rupestre,,,"Brotherus, 1931",https://www.catalogueoflife.org/data/taxon/3TCMH,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,maculatum,,,"C. Müller, 1875",https://www.catalogueoflife.org/data/taxon/3TCM3,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,mniaceum,,,"C. Müller, 1875",https://www.catalogueoflife.org/data/taxon/3TCM4,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,mosenii,,,"Brotherus, 1895",https://www.catalogueoflife.org/data/taxon/3TCM5,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,muelleri,,,"Spruce, 1865",https://www.catalogueoflife.org/data/taxon/3TCM6,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,nitidum,,,"Bescherelle, 1872",https://www.catalogueoflife.org/data/taxon/3TCM7,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,niveum,,,"Kindberg, 1891",https://www.catalogueoflife.org/data/taxon/3TCM8,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,novae-guineae,,,"E. B. Bartram, 1961",https://www.catalogueoflife.org/data/taxon/3TCM9,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,pallido-nitens,,,"Paris, 1900",https://www.catalogueoflife.org/data/taxon/3TCMB,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,pectinatum,,,"Mitten, 1869",https://www.catalogueoflife.org/data/taxon/3TCMC,Lepidopilum,,,
Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Lepidopilum,pergracile,,,"C. Müller, 1875",https://www.catalogueoflife.org/data/taxon/3TCMD,Lepidopilum,,,
