kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species common name,subspecies author,subspecies source,subspecies common name
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,serratus,,,"Grobman, 1944",https://www.catalogueoflife.org/data/taxon/6VQ89,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,chlorobryonis,,,"Mittleman, 1951",https://www.catalogueoflife.org/data/taxon/6W27R,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,glutinosus,,,"(Green, 1818)",https://www.catalogueoflife.org/data/taxon/6W27T,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,kentucki,,,"Mittleman, 1951",https://www.catalogueoflife.org/data/taxon/6W27W,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,stormi,,,"Highton & Brame, 1965",https://www.catalogueoflife.org/data/taxon/6W27X,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,punctatus,,,"Highton, 1972",https://www.catalogueoflife.org/data/taxon/6W27Y,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,wehrlei,,,"Fowler & Dunn, 1917",https://www.catalogueoflife.org/data/taxon/6W27Z,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,cinereus,,,"(Green, 1818)",https://www.catalogueoflife.org/data/taxon/6W283,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,elongatus,,,"Van Denburgh, 1916",https://www.catalogueoflife.org/data/taxon/6W286,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,ocmulgee,,,"Highton in Highton, Maha & Maxson, 1989",https://www.catalogueoflife.org/data/taxon/6W287,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,ventralis,,,"Highton, 1997",https://www.catalogueoflife.org/data/taxon/78289,Plethodon,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,,,,,,,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,ambrosii,,,"(Lanza, 1955)",https://www.catalogueoflife.org/data/taxon/4YHF8,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,flavus,,,"(Stefani, 1969)",https://www.catalogueoflife.org/data/taxon/4YHF9,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,imperialis,,,"(Stefani, 1969)",https://www.catalogueoflife.org/data/taxon/4YHFB,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,italicus,,,"(Dunn, 1923)",https://www.catalogueoflife.org/data/taxon/4YHFC,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,sarrabusensis,,,"Lanza, Leo, Forti, Cimmaruta, Caputo & Nascetti, 2001",https://www.catalogueoflife.org/data/taxon/4YHFD,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,supramontis,,,"(Lanza, Nascetti & Bullini, 1986)",https://www.catalogueoflife.org/data/taxon/4YHFF,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,genei,,,"(Temminck & Schlegel, 1838)",https://www.catalogueoflife.org/data/taxon/6YWS4,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes,strinatii,,,"(Aellen, 1958)",https://www.catalogueoflife.org/data/taxon/6YX3S,Speleomantes,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,,,,,,,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,iecanus,,,"(Cope, 1883)",https://www.catalogueoflife.org/data/taxon/66R29,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,vagrans,,,"Wake & Jackman, 1999",https://www.catalogueoflife.org/data/taxon/672PX,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,aeneus,,,"(Cope & Packard, 1881)",https://www.catalogueoflife.org/data/taxon/DW55,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,ferreus,,,"Cope, 1869",https://www.catalogueoflife.org/data/taxon/DW56,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,flavipunctatus,,,"(Strauch, 1870)",https://www.catalogueoflife.org/data/taxon/DW57,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,hardii,,,"(Taylor, 1941)",https://www.catalogueoflife.org/data/taxon/DW58,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,lugubris,,,"(Hallowell, 1849)",https://www.catalogueoflife.org/data/taxon/DW5C,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Aneides,niger,,,"Myers & Maslin, 1948",https://www.catalogueoflife.org/data/taxon/DW5D,Aneides,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,,,,,,,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,oresbia,,,"McCranie, Espinal & Wilson, 2005",https://www.catalogueoflife.org/data/taxon/5WMWR,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,nympha,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDR4,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,phalarosoma,,,"Wake & Brame, 1962",https://www.catalogueoflife.org/data/taxon/MDRK,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,pesrubra,,,"(Taylor, 1952)",https://www.catalogueoflife.org/data/taxon/MDRJ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,peruviana,,,"(Boulenger, 1883)",https://www.catalogueoflife.org/data/taxon/MDRH,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,paraensis,,,"(Unterstein, 1930)",https://www.catalogueoflife.org/data/taxon/MDRG,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,pandi,,,"Brame & Wake, 1963",https://www.catalogueoflife.org/data/taxon/MDRF,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,palmata,,,"(Werner, 1897)",https://www.catalogueoflife.org/data/taxon/MDRD,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,pacaya,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDRC,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,orestes,,,"Brame & Wake, 1962",https://www.catalogueoflife.org/data/taxon/MDRB,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,omniumsanctorum,,,"(Stuart, 1952)",https://www.catalogueoflife.org/data/taxon/MDR9,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,odonnelli,,,"(Stuart, 1943)",https://www.catalogueoflife.org/data/taxon/MDR8,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,occidentalis,,,"Taylor, 1941",https://www.catalogueoflife.org/data/taxon/MDR7,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,obscura,,,"Hanken, Wake & Savage, 2005",https://www.catalogueoflife.org/data/taxon/MDR6,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,oaxacensis,,,"Parra-Olea, García-París & Wake, 2002",https://www.catalogueoflife.org/data/taxon/MDR5,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,nussbaumi,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDR3,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,porrasorum,,,"McCranie & Wilson, 1995",https://www.catalogueoflife.org/data/taxon/MDRM,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,ninadormida,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDR2,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,nigrescens,,,"(Taylor, 1949)",https://www.catalogueoflife.org/data/taxon/MDQX,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,nicefori,,,"Brame & Wake, 1963",https://www.catalogueoflife.org/data/taxon/MDQW,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,mucuyensis,,,"García-Gutiérrez, Escalona, Mora, de Pascual & Fermin, 2013",https://www.catalogueoflife.org/data/taxon/MDQT,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,morio,,,"(Cope, 1869)",https://www.catalogueoflife.org/data/taxon/MDQS,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,mombachoensis,,,"Köhler & McCranie, 1999",https://www.catalogueoflife.org/data/taxon/MDQQ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,minutula,,,"Wake, Brame & Duellman, 1973",https://www.catalogueoflife.org/data/taxon/MDQP,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,mexicana,,,"Duméril, Bibron & Duméril, 1854",https://www.catalogueoflife.org/data/taxon/MDQN,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,meliana,,,"Wake & Lynch, 1982",https://www.catalogueoflife.org/data/taxon/MDQM,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,medemi,,,"Brame & Wake, 1972",https://www.catalogueoflife.org/data/taxon/MDQK,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,marmorea,,,"(Tanner & Brame, 1961)",https://www.catalogueoflife.org/data/taxon/MDQJ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,magnifica,,,"Hanken, Wake & Savage, 2005",https://www.catalogueoflife.org/data/taxon/MDQH,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,madeira,,,"Brcko, Hoogmoed & Neckel-Oliveira, 2013",https://www.catalogueoflife.org/data/taxon/MDQG,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,macrinii,,,"(Lafrentz, 1930)",https://www.catalogueoflife.org/data/taxon/MDQF,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,platydactyla,,,"(Gray, 1831)",https://www.catalogueoflife.org/data/taxon/MDRL,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,psephena,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDRN,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,lincolni,,,"(Stuart, 1943)",https://www.catalogueoflife.org/data/taxon/MDQC,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,synoria,,,"McCranie & Köhler, 1999",https://www.catalogueoflife.org/data/taxon/MDSG,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,zacapensis,,,"Rovito, Vásquez-Almazán & Papenfuss, 2010",https://www.catalogueoflife.org/data/taxon/MDT2,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,yucatana,,,"(Peters, 1882)",https://www.catalogueoflife.org/data/taxon/MDSZ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,yariguiensis,,,"Meza-Joya, Hernández-Jaimes & Ramos-Pallares, 2017",https://www.catalogueoflife.org/data/taxon/MDSY,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,xibalba,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDSW,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,walkeri,,,"Brame & Wake, 1972",https://www.catalogueoflife.org/data/taxon/MDSV,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,vallecula,,,"Brame & Wake, 1963",https://www.catalogueoflife.org/data/taxon/MDST,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,tzultacaj,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDSR,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,tica,,,"García-París, Parra-Olea & Wake, 2008",https://www.catalogueoflife.org/data/taxon/MDSP,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,tenebrosa,,,"Vazquez-Almazán & Rovito, 2014",https://www.catalogueoflife.org/data/taxon/MDSM,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,taylori,,,"Wake, Brame & Myers, 1970",https://www.catalogueoflife.org/data/taxon/MDSL,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,tatamae,,,"Acosta-Galvis & Hoyos, 2006",https://www.catalogueoflife.org/data/taxon/MDSK,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,tapajonica,,,"Brcko, Hoogmoed & Neckel-Oliveira, 2013",https://www.catalogueoflife.org/data/taxon/MDSJ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,tamaense,,,"Acevedo, Wake, Márquez, Silva, Franco & Amézquita, 2013",https://www.catalogueoflife.org/data/taxon/MDSH,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,suchitanensis,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDSF,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,pygmaea,,,"Bolaños & Wake, 2009",https://www.catalogueoflife.org/data/taxon/MDRP,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,stuarti,,,"Wake & Brame, 1969",https://www.catalogueoflife.org/data/taxon/MDSD,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,striatula,,,"(Noble, 1918)",https://www.catalogueoflife.org/data/taxon/MDSC,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,sooyorum,,,"Vial, 1963",https://www.catalogueoflife.org/data/taxon/MDS9,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,sombra,,,"Hanken, Wake & Savage, 2005",https://www.catalogueoflife.org/data/taxon/MDS8,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,sima,,,"(Vaillant, 1911)",https://www.catalogueoflife.org/data/taxon/MDS6,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,silverstonei,,,"Brame & Wake, 1972",https://www.catalogueoflife.org/data/taxon/MDS5,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,schizodactyla,,,"Wake & Brame, 1966",https://www.catalogueoflife.org/data/taxon/MDS3,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,savagei,,,"Brame & Wake, 1963",https://www.catalogueoflife.org/data/taxon/MDS2,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,salvinii,,,"(Gray, 1868)",https://www.catalogueoflife.org/data/taxon/MDRZ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,rufescens,,,"(Cope, 1869)",https://www.catalogueoflife.org/data/taxon/MDRY,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,rostrata,,,"(Brocchi, 1883)",https://www.catalogueoflife.org/data/taxon/MDRW,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,robusta,,,"(Cope, 1894)",https://www.catalogueoflife.org/data/taxon/MDRV,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,riletti,,,"Holman, 1964",https://www.catalogueoflife.org/data/taxon/MDRS,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,ramosi,,,"Brame & Wake, 1972",https://www.catalogueoflife.org/data/taxon/MDRQ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,longissima,,,"McCranie & Cruz-Díaz, 1996",https://www.catalogueoflife.org/data/taxon/MDQD,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,lignicolor,,,"(Peters, 1873)",https://www.catalogueoflife.org/data/taxon/MDQB,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,caldwellae,,,"Brcko, Hoogmoed & Neckel-Oliveira, 2013",https://www.catalogueoflife.org/data/taxon/5WMWS,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,anthracina,,,"Brame, Savage, Wake & Hanken, 2001",https://www.catalogueoflife.org/data/taxon/MDN2,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,chucantiensis,,,"Batista, Köhler, Mebert & Vesely, 2014",https://www.catalogueoflife.org/data/taxon/MDNR,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,chinanteca,,,"Rovito, Parra-Olea, Lee & Wake, 2012",https://www.catalogueoflife.org/data/taxon/MDNN,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,chica,,,"Brame & Wake, 1963",https://www.catalogueoflife.org/data/taxon/MDNM,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,cerroensis,,,"(Taylor, 1952)",https://www.catalogueoflife.org/data/taxon/MDNL,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,centenorum,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDNK,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,celaque,,,"McCranie & Wilson, 1993",https://www.catalogueoflife.org/data/taxon/MDNJ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,cataguana,,,"Townsend, Butler, Wilson & Austin, 2009",https://www.catalogueoflife.org/data/taxon/MDNH,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,carri,,,"McCranie & Wilson, 1993",https://www.catalogueoflife.org/data/taxon/MDNG,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,capitana,,,"Brame & Wake, 1963",https://www.catalogueoflife.org/data/taxon/MDNF,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,bramei,,,"Wake, Savage & Hanken, 2007",https://www.catalogueoflife.org/data/taxon/MDNC,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,borburata,,,"Trapido, 1942",https://www.catalogueoflife.org/data/taxon/MDNB,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,aureogularis,,,"Boza-Oviedo, Rovito, Chaves, García-Rodríguez, Artavia, Bolaños & Wake, 2012",https://www.catalogueoflife.org/data/taxon/MDN7,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,aurae,,,"Kubicki & Arias, 2016",https://www.catalogueoflife.org/data/taxon/MDN6,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,alvaradoi,,,"Taylor, 1954",https://www.catalogueoflife.org/data/taxon/MDMX,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,conanti,,,"McCranie & Wilson, 1993",https://www.catalogueoflife.org/data/taxon/MDNV,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,altamazonica,,,"(Cope, 1874)",https://www.catalogueoflife.org/data/taxon/MDMV,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,adspersa,,,"(Peters, 1863)",https://www.catalogueoflife.org/data/taxon/MDMS,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,mulleri,,,"(Brocchi, 1883)",https://www.catalogueoflife.org/data/taxon/68N94,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,lozanoi,,,"Acosta-Galvis & Restrepo, 2001",https://www.catalogueoflife.org/data/taxon/68N8S,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,biseriata,,,"Tanner, 1962",https://www.catalogueoflife.org/data/taxon/68N8L,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,veracrucis,,,"Taylor, 1951",https://www.catalogueoflife.org/data/taxon/68MX3,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,hermosa,,,"Papenfuss, Wake & Adler, 1984",https://www.catalogueoflife.org/data/taxon/68MWS,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,subpalmata,,,"(Boulenger, 1896)",https://www.catalogueoflife.org/data/taxon/68MWR,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,alberchi,,,"García-París, Parra-Olea, Brame & Wake, 2002",https://www.catalogueoflife.org/data/taxon/68MWL,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,flavimembris,,,"(Schmidt, 1936)",https://www.catalogueoflife.org/data/taxon/5WN94,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,splendida,,,"Boza-Oviedo, Rovito, Chaves, García-Rodríguez, Artavia, Bolaños & Wake, 2012",https://www.catalogueoflife.org/data/taxon/5WN93,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,engelhardti,,,"(Schmidt, 1936)",https://www.catalogueoflife.org/data/taxon/5WN8S,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,robinsoni,,,"Bolaños & Wake, 2009",https://www.catalogueoflife.org/data/taxon/5WN8R,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,compacta,,,"Wake, Brame & Duellman, 1973",https://www.catalogueoflife.org/data/taxon/5WMX4,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,colonnea,,,"(Dunn, 1924)",https://www.catalogueoflife.org/data/taxon/MDNT,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,copia,,,"Wake, Hanken & Ibáñez, 2005",https://www.catalogueoflife.org/data/taxon/MDNW,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,leandrae,,,"Acevedo, Wake, Márquez, Silva, Franco & Amézquita, 2013",https://www.catalogueoflife.org/data/taxon/MDQ9,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,guaneae,,,"Acosta-Galvis & Gutiérrez-Lamus, 2012",https://www.catalogueoflife.org/data/taxon/MDPP,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,la,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDQ7,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,kaqchikelorum,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDQ6,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,kamuk,,,"Boza-Oviedo, Rovito, Chaves, García-Rodríguez, Artavia, Bolaños & Wake, 2012",https://www.catalogueoflife.org/data/taxon/MDQ5,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,jugivagans,,,"Hertz, Lotzkat & Köhler, 2013",https://www.catalogueoflife.org/data/taxon/MDQ4,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,jacksoni,,,"Elias, 1984",https://www.catalogueoflife.org/data/taxon/MDQ3,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,insularis,,,"Sunyer, Lotzkat, Hertz, Wake, Aléman, Robleto & Köhler, 2008",https://www.catalogueoflife.org/data/taxon/MDQ2,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,indio,,,"Sunyer, Lotzkat, Hertz, Wake, Aléman, Robleto & Köhler, 2008",https://www.catalogueoflife.org/data/taxon/MDPZ,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,hypacra,,,"(Brame & Wake, 1962)",https://www.catalogueoflife.org/data/taxon/MDPY,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,huehuetenanguensis,,,"Campbell, Smith, Streicher, Acevedo & Brodie, 2010",https://www.catalogueoflife.org/data/taxon/MDPX,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,hiemalis,,,"Lynch, 2001",https://www.catalogueoflife.org/data/taxon/MDPW,Bolitoglossa,,,
Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,helmrichi,,,"(Schmidt, 1936)",https://www.catalogueoflife.org/data/taxon/MDPT,Bolitoglossa,,,
