kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species common name,subspecies author,subspecies source,subspecies common name
Animalia,,,,,,,,,,,,,,
Animalia,Chordata,,,,,,,,,,,,,
Animalia,Chordata,Mammalia,,,,,,,,,,,,
Animalia,Chordata,Mammalia,Dermoptera,,,,,,,,,,,
Animalia,Chordata,Mammalia,Dermoptera,Cynocephalidae,,,,,,,,,,
Animalia,Chordata,Mammalia,Dermoptera,Cynocephalidae,Cynocephalus,,,,,,,,,
Animalia,Chordata,Mammalia,Dermoptera,Cynocephalidae,Cynocephalus,volans,,,"(Linnaeus, 1758)",https://www.catalogueoflife.org/data/taxon/339J4,Cynocephalus,,,
Animalia,Chordata,Mammalia,Dermoptera,Cynocephalidae,Galeopterus,,,,,,,,,
Animalia,Chordata,Mammalia,Dermoptera,Cynocephalidae,Galeopterus,variegatus,,,"(Audebert, 1799)",https://www.catalogueoflife.org/data/taxon/3F437,Galeopterus,,,
Animalia,Chordata,Mammalia,Soricomorpha,,,,,,,,,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,,,,,,,,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,,,,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,arabica,,,"Hutterer & Harrison, 1988",https://www.catalogueoflife.org/data/taxon/6BGBN,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,orii,,,"Kuroda, 1924",https://www.catalogueoflife.org/data/taxon/ZK6T,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nigripes,,,"Miller & Hollister, 1921",https://www.catalogueoflife.org/data/taxon/ZK6L,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nigripes,lipara,,"Miller & Hollister, 1921",https://www.catalogueoflife.org/data/taxon/ZK6L,Crocidura,"Miller & Hollister, 1921",https://www.catalogueoflife.org/data/taxon/7JNVP,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nigripes,nigripes,,"Miller & Hollister, 1921",https://www.catalogueoflife.org/data/taxon/ZK6L,Crocidura,"Miller & Hollister, 1921",https://www.catalogueoflife.org/data/taxon/7JNVR,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nigrofusca,,,"Matschie, 1895",https://www.catalogueoflife.org/data/taxon/ZK6M,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nimbae,,,"Heim de Balsac, 1956",https://www.catalogueoflife.org/data/taxon/ZK6N,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,niobe,,,"Thomas, 1906",https://www.catalogueoflife.org/data/taxon/ZK6P,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,obscurior,,,"Heim de Balsac, 1958",https://www.catalogueoflife.org/data/taxon/ZK6Q,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,olivieri,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/5GPF2,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,hansruppi,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Hutterer, 1981",https://www.catalogueoflife.org/data/taxon/7JNV6,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,occidentalis,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"(Pucheran, 1855)",https://www.catalogueoflife.org/data/taxon/7JNXF,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,anchietae,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Bocage, 1889",https://www.catalogueoflife.org/data/taxon/7JNW3,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,cara,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Dollmann, 1915",https://www.catalogueoflife.org/data/taxon/7JNW2,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,bueae,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Heim de Balsac & Barloy, 1966",https://www.catalogueoflife.org/data/taxon/7JNVQ,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,martiensseni,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Neumann, 1900",https://www.catalogueoflife.org/data/taxon/7JNV9,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,kivu,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Osgood, 1910",https://www.catalogueoflife.org/data/taxon/7JNV8,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,manni,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Peters, 1878",https://www.catalogueoflife.org/data/taxon/7JNV7,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,hedenborgiana,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"(Sundevall, 1843)",https://www.catalogueoflife.org/data/taxon/7JNV5,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,spurelli,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Thomas, 1910",https://www.catalogueoflife.org/data/taxon/5GPF3,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,giffardi,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"de Winton, 1898",https://www.catalogueoflife.org/data/taxon/7JNV4,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,guineensis,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Cabrera, 1903",https://www.catalogueoflife.org/data/taxon/7JNV3,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,nyansae,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Neumann, 1900",https://www.catalogueoflife.org/data/taxon/7JNV2,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,cinereoaenea,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"(Rüppell, 1842)",https://www.catalogueoflife.org/data/taxon/7JNTZ,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,darfurea,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Thomas & Hinton, 1923",https://www.catalogueoflife.org/data/taxon/7JNTY,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,zuleika,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Dollman, 1915",https://www.catalogueoflife.org/data/taxon/5GPF6,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,toritensis,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Setzer, 1956",https://www.catalogueoflife.org/data/taxon/5GPF5,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,sururae,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"Heller, 1910",https://www.catalogueoflife.org/data/taxon/5GPF4,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,olivieri,odorata,,"(Lesson, 1827)",https://www.catalogueoflife.org/data/taxon/ZK6R,Crocidura,"(Leconte, 1857)",https://www.catalogueoflife.org/data/taxon/7JNXH,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,orientalis,,,"Jentink in Weber, 1890",https://www.catalogueoflife.org/data/taxon/ZK6S,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,orientalis,lawuana,,"Jentink in Weber, 1890",https://www.catalogueoflife.org/data/taxon/ZK6S,Crocidura,"Sody, 1936",https://www.catalogueoflife.org/data/taxon/5GPF7,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,orientalis,orientalis,,"Jentink in Weber, 1890",https://www.catalogueoflife.org/data/taxon/ZK6S,Crocidura,"Jentink in Weber, 1890",https://www.catalogueoflife.org/data/taxon/5GPF8,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,palawanensis,,,"Taylor, 1934",https://www.catalogueoflife.org/data/taxon/ZK6V,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nigeriae,,,"Dollman, 1915",https://www.catalogueoflife.org/data/taxon/ZK6J,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,paradoxura,,,"Dobson, 1886",https://www.catalogueoflife.org/data/taxon/ZK6W,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,parvipes,,,"Osgood, 1910",https://www.catalogueoflife.org/data/taxon/ZK6X,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,pasha,,,"Dollman, 1915",https://www.catalogueoflife.org/data/taxon/ZK6Y,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,pergrisea,,,"Miller, 1913",https://www.catalogueoflife.org/data/taxon/ZK6Z,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,phaeura,,,"Osgood, 1936",https://www.catalogueoflife.org/data/taxon/ZK72,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,picea,,,"Sanderson, 1940",https://www.catalogueoflife.org/data/taxon/ZK73,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,pitmani,,,"Barclay, 1932",https://www.catalogueoflife.org/data/taxon/ZK74,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,planiceps,,,"Heller, 1910",https://www.catalogueoflife.org/data/taxon/ZK75,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nigricans,,,"Bocage, 1889",https://www.catalogueoflife.org/data/taxon/ZK6K,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nicobarica,,,"Miller, 1902",https://www.catalogueoflife.org/data/taxon/ZK6H,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,polia,,,"Hollister, 1916",https://www.catalogueoflife.org/data/taxon/ZK77,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,mindorus,,,"Miller, 1910",https://www.catalogueoflife.org/data/taxon/ZK63,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,macarthuri,,,"St. Leger, 1934",https://www.catalogueoflife.org/data/taxon/ZK5S,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,macmillani,,,"Dollman, 1915",https://www.catalogueoflife.org/data/taxon/ZK5T,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,malayana,,,"Robinson & Kloss, 1911",https://www.catalogueoflife.org/data/taxon/ZK5V,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,manengubae,,,"Hutterer, 1982",https://www.catalogueoflife.org/data/taxon/ZK5W,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,maquassiensis,,,"Roberts, 1946",https://www.catalogueoflife.org/data/taxon/ZK5X,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,mariquensis,,,"(A. Smith, 1844)",https://www.catalogueoflife.org/data/taxon/ZK5Y,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,mariquensis,mariquensis,,"(A. Smith, 1844)",https://www.catalogueoflife.org/data/taxon/ZK5Y,Crocidura,"(A. Smith, 1844)",https://www.catalogueoflife.org/data/taxon/7JNVK,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,mariquensis,shortridgei,,"(A. Smith, 1844)",https://www.catalogueoflife.org/data/taxon/ZK5Y,Crocidura,"St. Leger, 1932",https://www.catalogueoflife.org/data/taxon/7JNVM,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,mariquensis,neavei,,"(A. Smith, 1844)",https://www.catalogueoflife.org/data/taxon/ZK5Y,Crocidura,"Wroughton, 1907",https://www.catalogueoflife.org/data/taxon/7JNVN,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,maurisca,,,"Thomas, 1904",https://www.catalogueoflife.org/data/taxon/ZK5Z,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,maxi,,,"Sody, 1936",https://www.catalogueoflife.org/data/taxon/ZK62,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,miya,,,"Phillips, 1929",https://www.catalogueoflife.org/data/taxon/ZK65,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,negrina,,,"Rabor, 1952",https://www.catalogueoflife.org/data/taxon/ZK6G,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,monax,,,"Thomas, 1910",https://www.catalogueoflife.org/data/taxon/ZK66,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,monticola,,,"Peters, 1870",https://www.catalogueoflife.org/data/taxon/ZK67,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,montis,,,"Thomas, 1906",https://www.catalogueoflife.org/data/taxon/ZK68,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,muricauda,,,"(Miller, 1900)",https://www.catalogueoflife.org/data/taxon/ZK69,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,mutesae,,,"Heller, 1910",https://www.catalogueoflife.org/data/taxon/ZK6B,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nana,,,"Dobson, 1890",https://www.catalogueoflife.org/data/taxon/ZK6C,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,nanilla,,,"Thomas, 1909",https://www.catalogueoflife.org/data/taxon/ZK6D,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,negligens,,,"Robinson & Kloss, 1914",https://www.catalogueoflife.org/data/taxon/ZK6F,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,poensis,,,"(Fraser, 1843)",https://www.catalogueoflife.org/data/taxon/ZK76,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,pullata,,,"Miller, 1911",https://www.catalogueoflife.org/data/taxon/ZK78,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,luna,,,"Dollman, 1910",https://www.catalogueoflife.org/data/taxon/ZK5Q,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,vorax,,,"G. Allen, 1923",https://www.catalogueoflife.org/data/taxon/ZK8B,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,thomensis,,,"(Bocage, 1887)",https://www.catalogueoflife.org/data/taxon/ZK83,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,trichura,,,"Dobson in Thomas, 1889",https://www.catalogueoflife.org/data/taxon/ZK84,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,turba,,,"Dollman, 1910",https://www.catalogueoflife.org/data/taxon/ZK85,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,ultima,,,"Dollman, 1915",https://www.catalogueoflife.org/data/taxon/ZK86,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,usambarae,,,"Dippenaar, 1980",https://www.catalogueoflife.org/data/taxon/ZK87,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,viaria,,,"(I. Geoffroy Saint-Hilaire, 1834)",https://www.catalogueoflife.org/data/taxon/ZK88,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,virgata,,,"Sanderson, 1940",https://www.catalogueoflife.org/data/taxon/ZK89,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,vosmaeri,,,"Jentink, 1888",https://www.catalogueoflife.org/data/taxon/ZK8C,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,thalia,,,"Dippenaar, 1980",https://www.catalogueoflife.org/data/taxon/ZK7Z,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,watasei,,,"Kuroda, 1924",https://www.catalogueoflife.org/data/taxon/ZK8D,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,wimmeri,,,"Heim de Balsac & Aellen, 1958",https://www.catalogueoflife.org/data/taxon/ZK8F,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,wuchihensis,,,"Wang, 1966",https://www.catalogueoflife.org/data/taxon/ZK8G,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,xantippe,,,"Osgood, 1910",https://www.catalogueoflife.org/data/taxon/ZK8H,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,yankariensis,,,"Hutterer & Jenkins, 1980",https://www.catalogueoflife.org/data/taxon/ZK8J,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,zaphiri,,,"Dollman, 1915",https://www.catalogueoflife.org/data/taxon/ZK8K,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,zarudnyi,,,"Ognev, 1928",https://www.catalogueoflife.org/data/taxon/ZK8L,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,zimmeri,,,"Osgood, 1936",https://www.catalogueoflife.org/data/taxon/ZK8M,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,theresae,,,"Heim de Balsac, 1968",https://www.catalogueoflife.org/data/taxon/ZK82,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,tenuis,,,"(Müller, 1840)",https://www.catalogueoflife.org/data/taxon/ZK7Y,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,raineyi,,,"Heller, 1912",https://www.catalogueoflife.org/data/taxon/ZK79,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,sicula,,,"Miller, 1900",https://www.catalogueoflife.org/data/taxon/ZK7L,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,sicula,aegatensis,,"Miller, 1900",https://www.catalogueoflife.org/data/taxon/ZK7L,Crocidura,"Hutterer, 1991",https://www.catalogueoflife.org/data/taxon/5GPFM,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,sicula,calypso,,"Miller, 1900",https://www.catalogueoflife.org/data/taxon/ZK7L,Crocidura,"Hutterer, 1991",https://www.catalogueoflife.org/data/taxon/5GPFN,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,sicula,esuae,,"Miller, 1900",https://www.catalogueoflife.org/data/taxon/ZK7L,Crocidura,"Kotsakis, 1984",https://www.catalogueoflife.org/data/taxon/5GPFP,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,sicula,sicula,,"Miller, 1900",https://www.catalogueoflife.org/data/taxon/ZK7L,Crocidura,"Miller, 1900",https://www.catalogueoflife.org/data/taxon/5GPFQ,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,rapax,,,"G. Allen, 1923",https://www.catalogueoflife.org/data/taxon/ZK7B,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,rapax,kurodai,,"G. Allen, 1923",https://www.catalogueoflife.org/data/taxon/ZK7B,Crocidura,"Jameson & Jones, 1977",https://www.catalogueoflife.org/data/taxon/5GPF9,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,rapax,rapax,,"G. Allen, 1923",https://www.catalogueoflife.org/data/taxon/ZK7B,Crocidura,"G. Allen, 1923",https://www.catalogueoflife.org/data/taxon/5GPFB,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,rapax,tadae,,"G. Allen, 1923",https://www.catalogueoflife.org/data/taxon/ZK7B,Crocidura,"Tokuda & Kano, 1936",https://www.catalogueoflife.org/data/taxon/5GPFC,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,rapax,lutaoensis,,"G. Allen, 1923",https://www.catalogueoflife.org/data/taxon/ZK7B,Crocidura,"Fang & Lee, 2002",https://www.catalogueoflife.org/data/taxon/7JNXG,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,religiosa,,,"(I. Geoffroy Saint-Hilaire, 1827)",https://www.catalogueoflife.org/data/taxon/ZK7C,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,rhoditis,,,"Miller & Hollister, 1921",https://www.catalogueoflife.org/data/taxon/ZK7D,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,,,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/ZK7F,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,cintrae,,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/ZK7F,Crocidura,"Miller, 1907",https://www.catalogueoflife.org/data/taxon/5GPFD,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,peta,,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/ZK7F,Crocidura,"Montagu & Pickford, 1923",https://www.catalogueoflife.org/data/taxon/5GPFF,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,pulchra,,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/ZK7F,Crocidura,"Cabrera, 1907",https://www.catalogueoflife.org/data/taxon/5GPFG,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,russula,,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/ZK7F,Crocidura,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/5GPFH,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,yebalensis,,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/ZK7F,Crocidura,"Cabrera, 1913",https://www.catalogueoflife.org/data/taxon/5GPFJ,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,russula,osorio,,"(Hermann, 1780)",https://www.catalogueoflife.org/data/taxon/ZK7F,Crocidura,"Molina & Hutterer, 1989",https://www.catalogueoflife.org/data/taxon/7JNXJ,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,selina,,,"Dollman, 1915",https://www.catalogueoflife.org/data/taxon/ZK7G,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,serezkyensis,,,"Laptev, 1929",https://www.catalogueoflife.org/data/taxon/ZK7H,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,shantungensis,,,"Miller, 1901",https://www.catalogueoflife.org/data/taxon/ZK7J,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,shantungensis,quelpartis,,"Miller, 1901",https://www.catalogueoflife.org/data/taxon/ZK7J,Crocidura,"Kuroda, 1934",https://www.catalogueoflife.org/data/taxon/5GPFK,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,shantungensis,shantungensis,,"Miller, 1901",https://www.catalogueoflife.org/data/taxon/ZK7J,Crocidura,"Miller, 1901",https://www.catalogueoflife.org/data/taxon/5GPFL,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,sibirica,,,"Dukelsky, 1930",https://www.catalogueoflife.org/data/taxon/ZK7K,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,silacea,,,"Thomas, 1895",https://www.catalogueoflife.org/data/taxon/ZK7M,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,telfordi,,,"Hutterer, 1986",https://www.catalogueoflife.org/data/taxon/ZK7X,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,smithii,,,"Thomas, 1895",https://www.catalogueoflife.org/data/taxon/ZK7N,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,smithii,debalsaci,,"Thomas, 1895",https://www.catalogueoflife.org/data/taxon/ZK7N,Crocidura,"Hutterer, 1981",https://www.catalogueoflife.org/data/taxon/5GPFR,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,smithii,smithii,,"Thomas, 1895",https://www.catalogueoflife.org/data/taxon/ZK7N,Crocidura,"Thomas, 1895",https://www.catalogueoflife.org/data/taxon/5GPFS,Crocidura
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,somalica,,,"Thomas, 1895",https://www.catalogueoflife.org/data/taxon/ZK7P,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,stenocephala,,,"Heim de Balsac, 1979",https://www.catalogueoflife.org/data/taxon/ZK7Q,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,suaveolens,,,"(Pallas, 1811)",https://www.catalogueoflife.org/data/taxon/ZK7R,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,susiana,,,"Redding & Lay, 1978",https://www.catalogueoflife.org/data/taxon/ZK7S,Crocidura,,,
Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,tanakae,,,"Kuroda, 1938",https://www.catalogueoflife.org/data/taxon/ZK7T,Crocidura,,,
